,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6485,5921-NGYRH,1,0,1,0,64,1,0,1,2,0,0,0,0,0,0,1,3,73.55,4764.0,0
2382,6114-TCFID,0,0,0,0,29,0,1,0,2,2,0,2,0,0,1,0,1,39.5,1082.75,0
2419,2450-ZKEED,0,0,0,0,11,1,0,0,0,0,2,2,0,0,1,0,0,53.8,651.55,0
1994,8022-BECSI,1,0,0,0,22,1,0,2,1,1,1,1,1,1,1,0,3,19.6,422.5,0
3898,2332-TODQS,0,0,0,0,48,1,2,2,1,1,1,1,1,1,1,0,1,25.05,1171.5,0
2047,8543-MSDMF,1,0,0,0,3,1,0,0,2,0,2,0,2,2,0,1,2,77.4,206.15,0
5761,1116-FRYVH,0,0,1,1,48,0,1,0,2,2,0,2,0,0,2,0,3,39.4,1978.65,0
1442,3253-HKOKL,0,0,1,1,52,1,0,1,2,0,2,0,2,2,1,0,2,100.3,5244.45,0
4787,5542-DHSXL,0,0,1,0,4,1,0,0,2,2,0,0,0,0,0,0,3,54.7,235.05,0
5562,8023-QHAIO,0,1,1,0,56,1,2,1,0,0,0,2,0,0,0,1,0,76.85,4275.75,0
3155,4962-CHQPW,1,0,0,1,29,1,0,2,1,1,1,1,1,1,1,0,3,19.85,535.05,0
4830,0536-ESJEP,1,0,1,0,54,1,0,0,2,2,0,0,2,2,2,1,0,74.55,4191.45,0
449,1090-ESELR,1,0,1,1,72,1,0,1,2,2,0,2,2,2,2,0,0,105.5,7611.55,0
2398,7389-KBFIT,0,0,1,1,2,0,1,0,0,2,0,0,0,0,0,1,3,30.25,63.75,0
3622,3569-JFODW,0,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,90.95,6652.45,0
1226,7115-IRDHS,0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,0,24.65,1830.05,0
3594,9026-LHEVG,0,0,0,0,9,0,1,0,0,2,0,0,0,2,0,0,2,40.75,359.4,0
4922,7839-NUIAA,0,0,1,1,61,1,2,0,2,2,0,0,0,0,0,0,2,59.8,3641.5,0
776,9505-SQFSW,0,0,1,1,3,0,1,0,0,2,0,0,0,2,0,0,3,40.3,92.5,0
1551,6518-KZXCB,1,0,0,0,22,1,2,2,1,1,1,1,1,1,2,0,3,25.25,566.5,0
1093,8659-IOOPU,0,0,1,1,71,1,2,1,2,0,2,2,0,2,2,0,2,100.45,7159.7,0
6579,3938-YFPXD,1,0,0,0,72,1,2,0,2,0,2,2,2,2,2,0,1,84.3,5997.1,0
6191,8495-PRWFH,0,1,0,0,42,1,2,0,0,0,2,0,0,0,0,0,2,55.65,2421.75,0
5786,8661-BOYNW,0,0,1,0,72,1,2,0,2,0,2,2,2,2,2,1,1,84.4,6096.45,0
6706,7878-RTCZG,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.9,19.9,0
1174,6994-ORCWG,0,0,0,0,14,1,2,0,0,2,0,0,0,0,1,1,3,54.25,773.2,0
2906,7742-MYPGI,0,0,1,1,6,1,0,0,0,0,0,2,0,0,0,1,3,48.8,297.35,0
28,5248-YGIJN,1,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,1,90.25,6369.45,0
2432,0023-UYUPN,0,1,1,0,50,1,2,2,1,1,1,1,1,1,1,0,2,25.2,1306.3,0
3263,0689-DSXGL,0,0,1,1,52,1,0,1,0,2,2,2,0,0,0,0,0,85.8,4433.3,0
5941,2908-ZTPNF,0,0,0,0,36,0,1,0,0,2,0,2,0,0,0,1,0,34.85,1267.2,0
6209,3417-TSCIC,1,0,0,0,29,0,1,0,0,0,0,0,0,0,1,1,3,24.85,788.05,0
5837,2969-QWUBZ,0,0,0,0,2,0,1,0,0,2,0,0,2,2,0,0,2,51.4,96.8,0
2941,6176-YJWAS,1,0,1,0,72,1,2,1,2,2,2,0,2,0,2,1,1,97.95,7114.25,0
6410,6121-TNHBO,0,1,0,0,63,1,2,0,2,2,2,2,2,0,1,0,0,83.0,5243.05,0
3847,8439-LTUGF,1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,1,20.0,198.6,0
3572,1730-ZMAME,0,1,0,0,32,1,0,1,0,0,0,0,0,2,0,1,2,79.5,2665.0,0
423,3935-TBRZZ,1,0,1,1,44,1,2,2,1,1,1,1,1,1,1,0,3,25.7,1110.5,0
2268,7205-BAIAD,0,0,0,0,40,1,0,2,1,1,1,1,1,1,2,1,0,20.6,827.3,0
1833,8286-AFUYI,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,2,47.95,47.95,0
1197,8944-AILEF,1,0,1,0,15,1,0,2,1,1,1,1,1,1,0,1,1,19.45,340.85,0
2329,2972-YDYUW,0,0,0,0,57,1,2,1,0,2,0,2,0,2,1,0,2,94.7,5468.95,0
14,5129-JLPIS,1,0,0,0,25,1,0,1,2,0,2,2,2,2,0,1,2,105.5,2686.05,0
671,3088-FVYWK,1,0,1,1,53,1,2,2,1,1,1,1,1,1,2,0,1,25.55,1336.1,0
5225,5376-PCKNB,1,0,1,1,72,1,2,1,0,2,2,0,2,2,1,1,1,104.45,7459.0,0
5325,2690-DVRVK,1,0,1,1,5,1,0,2,1,1,1,1,1,1,1,0,2,20.55,99.45,0
1787,7789-HKSBS,0,1,1,0,42,1,2,1,2,0,2,0,2,2,1,1,0,105.2,4599.15,0
5760,4583-PARNH,1,1,1,0,16,1,0,1,0,0,2,2,0,2,0,1,2,91.55,1540.05,0
1659,3500-NSDOA,1,0,1,1,68,1,2,0,0,2,0,2,0,2,2,0,1,70.8,4859.95,0
163,4648-YPBTM,1,0,0,0,53,1,2,0,0,2,2,2,0,2,2,1,0,73.9,3958.25,0
2073,3061-BCKYI,1,0,0,0,14,1,0,2,1,1,1,1,1,1,0,0,3,19.9,283.75,0
4820,5641-DMBFJ,0,0,1,0,58,1,2,0,2,0,2,2,2,2,2,1,2,84.3,4916.4,0
4051,8152-VETUR,0,0,1,0,72,1,2,1,0,2,0,0,2,2,2,1,1,97.7,6869.7,0
1162,9359-UGBTK,0,0,0,0,67,1,0,0,2,0,2,2,0,2,1,1,0,72.35,4991.5,0
3708,6698-OXETB,1,0,0,0,11,1,0,2,1,1,1,1,1,1,2,0,3,20.4,231.45,0
378,2863-IMQDR,0,0,0,0,61,1,2,0,2,2,2,2,2,2,2,0,2,89.65,5308.7,0
3800,7973-DZRKH,0,0,0,1,66,1,2,1,2,0,2,2,0,0,2,1,1,90.95,5930.05,0
6182,2925-VDZHY,1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,88.7,6501.35,0
5551,8457-XIGKN,1,0,0,0,20,1,0,2,1,1,1,1,1,1,0,1,1,19.6,356.15,0
214,2504-DSHIH,1,1,1,0,23,1,2,1,0,0,0,0,0,2,0,0,2,86.8,1975.85,0
5675,4983-CCWMC,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,3,69.6,207.4,0
6735,6365-HITVU,0,0,1,1,71,1,0,0,2,2,2,2,2,2,2,0,1,87.25,6328.7,0
1718,7279-NMVJC,0,0,0,0,17,1,0,2,1,1,1,1,1,1,1,0,0,19.9,323.15,0
2799,7009-PCARS,1,0,0,1,55,1,0,2,1,1,1,1,1,1,1,0,0,19.1,1001.5,0
3724,5201-CBWYG,1,0,1,1,62,1,2,2,1,1,1,1,1,1,1,0,0,24.8,1476.25,0
4584,7524-VRLPL,1,1,0,0,69,1,2,0,2,0,2,2,0,2,2,0,1,74.1,5031.0,0
6766,9845-QOMAD,1,0,1,1,14,1,0,2,1,1,1,1,1,1,1,0,3,19.75,309.35,0
5524,1716-LSAMB,1,0,1,1,45,1,0,0,2,0,0,2,0,0,2,0,0,54.65,2553.7,0
709,3347-YJZZE,1,0,1,1,29,1,2,0,0,2,2,0,2,2,0,0,1,80.1,2211.8,0
279,4130-MZLCC,0,0,0,0,5,1,0,0,0,2,0,0,0,0,0,0,0,50.55,244.75,0
5812,3422-LYEPQ,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,71.0,71.0,1
6054,9445-SZLCH,0,0,1,1,36,1,2,1,0,2,2,0,2,0,0,1,0,97.35,3457.9,1
6030,2027-OAQQC,0,0,0,0,43,0,1,0,0,0,2,0,2,2,0,1,0,49.05,2076.2,1
3322,8058-JMEQO,0,1,0,0,9,1,2,1,0,0,0,0,0,2,0,1,2,84.45,762.5,1
978,6646-QVXLR,1,1,1,0,62,1,2,1,0,2,2,0,2,2,1,1,2,103.75,6383.35,1
995,3842-IYKUE,0,0,0,0,35,1,2,1,0,2,0,2,0,0,0,0,1,85.3,2917.5,1
2780,4404-HIBDJ,0,0,0,0,25,1,0,0,2,2,2,2,2,0,1,0,3,74.3,1863.8,1
4265,2632-UCGVD,1,1,1,0,66,1,2,1,0,0,0,2,2,2,0,1,1,100.05,6871.9,1
3248,7779-LGOVN,1,1,1,0,10,1,2,1,0,0,0,0,0,2,0,1,2,86.65,856.65,1
2639,2433-KMEAS,1,0,0,0,22,1,2,0,2,0,0,0,0,0,0,1,2,54.45,1127.35,1
6241,8878-HMWBV,1,0,0,0,3,1,0,0,0,0,2,0,0,0,0,1,2,49.15,169.05,1
2005,9139-WQQDY,0,0,1,1,49,1,2,1,0,2,0,0,2,2,1,0,3,100.45,4941.8,1
730,6439-GTPCA,0,0,0,0,45,1,2,1,0,0,2,2,0,0,0,1,2,87.25,3941.7,1
4991,1502-XFCVR,0,0,0,0,58,1,0,1,2,2,2,0,2,2,1,1,2,106.45,6145.85,1
6039,5649-TJHOV,1,1,1,0,27,0,1,0,0,0,0,0,0,2,0,0,0,36.5,1032.0,1
639,0195-IESCP,1,0,1,0,10,1,2,1,0,0,0,0,0,2,0,1,2,85.25,855.3,1
1538,6326-MTTXK,1,0,0,0,8,1,2,1,0,2,0,0,2,2,0,0,2,100.85,819.55,1
3837,3932-CMDTD,0,0,0,0,4,1,0,1,0,2,2,2,2,2,1,1,2,105.65,443.9,1
573,4710-FDUIZ,1,0,1,0,56,1,2,1,0,2,0,0,2,2,1,0,1,100.3,5614.45,1
3516,7587-RZNME,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,2,43.3,123.65,1
2740,0415-MOSGF,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,44.4,44.4,1
6724,7359-SSBJK,0,1,0,0,64,1,0,0,2,2,0,2,2,0,2,1,1,70.2,4481.0,1
1057,1624-WOIWJ,0,0,0,0,10,1,0,1,2,0,0,0,2,0,0,1,3,84.7,832.05,1
3273,7112-OPOTK,1,0,0,0,33,1,0,1,0,0,0,0,0,0,0,0,2,68.25,2171.15,1
3962,8972-HJWNV,0,1,1,0,7,1,2,1,0,0,0,0,0,2,0,1,2,84.55,646.85,1
2662,8348-HFYIV,1,0,0,0,2,0,1,0,0,0,2,0,2,2,0,1,2,49.25,90.35,1
475,2359-KMGLI,1,0,0,0,24,1,2,1,0,2,0,0,0,0,0,1,2,80.25,1861.5,1
5360,4919-IKATY,1,0,1,1,5,1,2,1,2,0,2,0,0,0,0,1,2,84.5,453.75,1
4682,0504-HHAPI,0,1,0,0,27,1,2,1,0,0,2,0,0,2,0,0,1,88.3,2467.75,1
1341,9269-CQOOL,1,0,0,1,3,1,0,0,0,0,0,0,2,0,0,1,1,54.7,169.45,1
6625,3398-FSHON,0,1,0,0,12,1,2,1,0,2,0,0,2,0,0,1,2,91.3,1094.5,1
3784,4958-XCBDQ,1,1,0,0,35,1,2,1,0,0,2,0,2,2,0,1,2,101.4,3496.3,1
5123,8020-BWHYL,0,1,0,0,15,1,0,1,0,2,0,0,0,0,0,1,1,75.3,1147.45,1
5288,8058-INTPH,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.65,79.65,1
134,2372-HWUHI,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,44.35,81.25,1
6289,9053-JZFKV,1,0,0,0,67,1,2,1,2,2,2,2,2,2,2,0,1,116.2,7752.3,1
6305,1597-LHYNC,0,1,0,0,26,1,2,1,2,2,0,0,0,2,0,1,2,95.0,2497.2,1
6716,9850-OWRHQ,0,0,1,0,3,1,2,1,0,0,0,0,0,0,0,1,1,74.1,228.0,1
2086,2955-BJZHG,1,0,1,1,17,1,0,1,0,0,0,0,2,0,0,0,2,80.85,1400.85,1
3975,2860-RANUS,0,1,0,0,20,1,2,1,0,0,0,0,0,2,0,1,1,85.8,1727.5,1
2812,3763-GCZHZ,1,0,1,0,66,1,2,1,0,2,0,2,2,2,1,1,2,104.05,6890.0,1
2753,6857-VWJDT,0,0,0,0,1,1,2,1,0,0,0,0,2,2,0,0,3,95.65,95.65,1
2711,0431-APWVY,0,0,1,1,28,1,0,1,0,0,0,0,2,2,1,1,0,90.1,2598.95,1
5476,6060-DRTNL,0,1,0,0,5,1,0,1,0,0,2,0,2,0,0,1,3,84.85,415.55,1
1125,8111-SLLHI,1,1,1,0,39,1,2,1,0,2,2,0,2,2,0,1,2,105.65,4284.8,1
5493,0196-VULGZ,0,1,1,0,6,1,2,1,0,0,0,0,0,2,0,1,2,84.35,474.9,1
6907,1041-RXHRA,0,0,0,0,41,1,0,1,0,0,0,0,0,0,0,0,0,70.25,2868.05,1
5063,3744-ZRRDZ,1,0,0,0,21,1,2,1,0,2,0,0,0,0,0,1,2,82.35,1852.85,1
7041,8361-LTMKD,1,1,1,0,4,1,2,1,0,0,0,0,0,0,0,1,3,74.4,306.6,1
5860,4512-ZUIYL,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,70.0,153.05,1
3172,8393-DLHGA,1,0,0,1,25,1,0,1,0,2,0,0,2,2,0,1,2,95.9,2448.75,1
4862,3721-CNEYS,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.95,137.95,1
6460,8761-NSOBC,1,0,0,0,44,1,0,1,0,2,0,2,2,2,0,0,2,100.55,4398.15,1
2018,7065-YUNRY,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.3,45.3,1
4269,9170-CCKOU,1,0,1,0,17,1,2,1,2,2,2,0,0,0,0,0,1,90.2,1454.15,1
4759,8740-CRYFY,1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,78.95,78.95,1
4369,2592-SEIFQ,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,24.75,66.95,1
5581,5271-YNWVR,1,0,1,1,68,1,2,1,2,2,2,2,2,2,2,1,2,113.15,7856.0,1
3766,4201-JMNGR,0,1,0,0,1,1,0,0,2,0,2,0,0,0,0,1,2,55.8,55.8,1
5062,2911-UREFD,0,0,1,0,39,0,1,0,2,0,2,0,2,2,0,0,2,55.9,2184.35,1
638,4913-EHYUI,1,1,1,1,56,1,2,1,2,0,2,0,2,2,1,1,0,104.55,5794.65,1
2953,2249-YPRNG,0,0,1,1,20,1,2,1,0,2,2,0,2,2,0,1,0,105.85,2239.65,1
3319,3866-MDTUB,0,0,0,0,2,1,0,0,2,0,0,0,2,2,0,1,2,70.75,146.9,1
950,4208-UFFGW,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,44.95,85.15,1
4967,4398-HSCJH,0,0,0,0,3,1,2,0,0,0,0,2,2,0,0,1,2,63.6,155.65,1
4800,9300-AGZNL,1,1,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,94.0,94.0,1
4795,6532-YLWSI,0,0,1,0,53,1,0,2,1,1,1,1,1,1,1,0,0,20.8,1021.8,1
1853,1612-EOHDH,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.15,45.15,1
5549,0329-GTIAJ,0,0,0,0,3,1,0,1,0,2,0,2,2,2,0,1,2,97.9,315.3,1
3749,4424-TKOPW,1,1,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,93.85,196.75,1
3756,9136-ALYBR,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,24.45,24.45,1
6223,2575-GFSOE,0,0,1,1,7,1,0,1,0,0,0,0,0,0,0,1,2,69.0,506.9,1
251,4629-NRXKX,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,2,70.4,147.15,1
898,4315-MURBD,0,0,0,0,12,1,0,1,2,0,0,2,2,2,0,1,0,98.9,1120.95,1
3385,7526-BEZQB,1,0,0,0,12,1,2,1,0,0,0,0,2,2,0,1,2,96.05,1148.1,1
1647,5442-XSDCW,1,0,1,1,11,1,0,1,0,0,0,0,2,0,0,1,0,79.5,868.5,1
3987,7625-XCQRH,0,0,0,0,11,1,2,1,0,0,0,0,0,0,0,1,2,76.5,837.95,1
4131,2876-VBBBL,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.25,20.25,1
2207,4285-GYRQC,0,0,1,0,7,1,0,1,0,0,2,0,2,0,0,1,2,86.25,587.1,1
4428,5449-FIBXJ,1,0,1,1,19,1,2,1,0,0,2,2,2,2,0,0,2,103.3,2012.7,1
248,0322-YINQP,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,3,48.55,48.55,1
2455,8481-YYXWG,0,0,0,0,5,1,0,1,0,2,0,2,0,2,0,1,2,89.35,461.7,1
6703,2737-WFVYW,0,0,0,0,2,0,1,0,0,0,0,0,2,2,0,1,2,45.25,85.5,1
4149,6559-ILWKJ,1,0,1,0,71,0,1,0,0,2,0,0,2,2,2,0,2,49.35,3515.25,1
4738,2369-UAPKZ,1,0,0,0,5,1,2,1,0,2,2,0,2,2,0,0,3,104.1,541.9,1
2083,4897-QSUYC,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.15,20.15,1
5702,5287-QWLKY,1,1,1,1,71,1,2,1,2,2,0,0,2,2,0,1,1,105.1,7548.1,1
546,6986-IJDHX,1,0,1,1,39,1,0,1,0,2,0,0,2,0,0,1,3,86.3,3266.0,1
3467,8414-MYSHR,1,1,0,0,5,1,0,1,0,0,0,0,2,2,0,1,2,91.4,449.75,1
1790,3096-IZETN,0,0,0,0,12,1,0,1,0,0,0,0,0,2,0,0,0,78.1,947.3,1
1498,0529-ONKER,1,1,0,0,15,1,2,1,0,0,0,0,0,0,0,0,2,75.65,1146.65,1
1965,3948-XHGNA,1,0,0,0,24,1,0,0,2,0,0,0,0,0,0,1,0,49.55,1210.4,1
2815,0772-GYEQQ,1,0,0,0,3,1,0,1,0,0,2,2,2,0,0,1,3,88.35,262.05,1
1412,7861-UVUFT,0,0,1,0,15,1,0,1,0,0,2,0,2,0,0,1,2,84.3,1308.4,1
6283,6956-SMUCM,0,0,0,0,3,1,0,1,2,0,2,0,2,2,0,1,1,99.0,287.4,1
4140,2748-MYRVK,0,0,0,0,63,1,2,1,0,2,0,0,2,2,1,0,0,99.9,6137.0,1
1561,1157-BQCUW,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.95,74.95,1
4839,3070-DVEYC,1,1,0,0,7,1,2,1,0,0,0,0,0,0,0,0,3,73.75,545.15,1
6993,6583-QGCSI,0,1,1,0,50,1,2,1,0,2,0,0,2,0,0,1,2,88.05,4367.35,1
3384,4585-HETAI,0,0,1,1,4,1,0,1,0,0,2,0,0,0,0,1,2,73.75,325.45,1
126,4412-YLTKF,0,1,0,0,27,1,2,1,0,0,2,0,0,0,0,1,2,78.05,2135.5,1
3362,3658-KIBGF,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,1,2,54.9,54.9,1
2048,9961-JBNMK,1,1,0,0,21,1,0,1,0,0,2,0,2,2,0,1,0,96.8,2030.3,1
6237,7153-OANIO,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,69.95,69.95,1
5841,7136-RVDTZ,1,1,0,0,70,0,1,0,0,0,0,0,2,2,1,1,2,45.25,3264.45,1
6267,0328-GRPMV,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.1,70.1,1
3200,0895-DQHEW,1,0,1,0,54,1,2,1,0,2,2,0,2,2,0,1,2,104.3,5278.15,1
3251,9710-ZUSHQ,0,1,0,0,37,1,2,1,2,2,0,0,2,2,0,1,0,106.75,4056.75,1
1360,3793-MMFUH,0,1,0,0,13,1,2,1,0,0,0,0,2,2,0,1,2,95.05,1290.0,1
1006,9524-EGPJC,0,0,0,0,18,1,2,1,0,0,0,2,0,2,0,1,2,90.1,1612.75,1
5023,6653-CBBOM,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.3,70.3,1
6792,4597-ELFTS,1,0,0,0,56,1,2,2,1,1,1,1,1,1,1,0,2,24.9,1334.0,1
3142,4892-VLANZ,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.8,19.8,1
666,7538-GWHML,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,69.65,145.15,1
1771,7156-MHUGY,1,1,0,0,13,1,0,1,0,0,0,0,2,2,0,1,2,90.5,1201.15,1
6821,8784-CGILN,0,0,0,0,18,1,2,1,0,0,0,2,2,2,0,1,0,99.85,1776.95,1
581,3627-FHKBK,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,3,75.3,75.3,1
6176,0475-RIJEP,1,0,0,0,43,1,2,1,0,2,0,0,0,0,0,1,2,77.85,3365.85,1
3939,8945-GRKHX,0,0,0,1,1,1,0,1,0,0,0,0,0,2,0,0,2,78.65,78.65,1
5792,3500-RMZLT,0,1,0,0,15,1,0,1,2,0,2,2,0,2,0,1,3,96.3,1426.75,1
965,9889-TMAHG,1,1,0,0,8,1,0,1,2,0,0,2,2,2,0,0,1,100.3,832.35,1
5050,7762-URZQH,1,0,1,0,66,1,2,1,2,0,2,0,2,2,2,1,1,106.05,6981.35,1
1556,3186-BAXNB,0,0,0,0,1,1,0,1,0,2,0,2,2,0,0,0,2,91.7,91.7,1
6600,4592-IWTJI,0,0,1,1,3,0,1,0,2,0,0,0,0,0,0,0,1,29.7,91.7,1
4063,3045-XETSH,0,0,0,0,10,1,2,1,0,2,2,0,0,2,0,1,2,94.85,953.45,1
3910,8938-UMKPI,0,0,0,0,47,1,2,1,0,2,2,0,2,2,0,1,2,106.4,5127.95,1
5364,9050-QLROH,1,0,0,0,18,1,2,1,0,0,2,0,0,2,0,1,1,90.7,1597.25,1
3028,8740-XLHDR,1,0,0,0,5,0,1,0,2,2,2,2,0,0,0,1,3,43.25,219.0,1
6991,3585-ISXZP,0,0,0,0,8,1,2,1,0,0,0,0,2,2,0,0,0,95.65,778.1,1
335,4322-RCYMT,1,0,1,1,68,1,2,0,0,2,2,2,0,2,1,1,0,75.8,5293.95,1
6996,4174-LPGTI,0,0,1,1,41,1,0,0,0,2,0,2,0,2,1,1,0,66.5,2728.6,1
2488,4701-MLJPN,1,0,0,0,31,1,0,0,0,0,2,2,0,0,0,1,2,55.25,1715.65,1
2890,1732-VHUBQ,0,1,1,1,47,1,0,1,0,0,0,0,0,0,0,0,0,70.55,3309.25,1
3415,1625-JAIIY,0,0,1,1,68,1,2,1,0,0,0,0,2,0,1,1,2,83.0,5685.8,1
4535,9647-ERGBE,0,0,1,1,30,1,2,1,0,0,2,0,2,2,0,1,2,100.05,3046.15,1
635,7207-RMRDB,0,0,1,1,65,1,2,1,0,2,2,0,2,2,0,1,2,105.5,6985.65,1
1205,6358-LYNGM,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.9,74.9,1
1808,4816-LXZYW,0,0,0,0,23,1,2,1,0,2,0,0,0,0,0,1,2,79.15,1676.95,1
4960,7480-QNVZJ,1,1,0,0,50,1,2,1,0,0,0,0,2,2,0,1,2,95.7,4816.7,1
5409,6005-OBZPH,0,1,0,0,26,1,2,1,0,2,0,0,2,0,0,1,2,89.15,2277.65,1
6177,1260-TTRXI,1,0,0,0,4,1,0,0,0,0,0,0,0,2,0,0,2,54.3,195.3,1
232,8937-RDTHP,1,0,0,0,1,1,0,1,2,0,0,0,0,2,0,1,3,84.6,84.6,1
2361,5103-MHMHY,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,45.95,45.95,1
4330,4013-TLDHQ,1,0,0,0,19,1,0,1,0,2,2,0,0,0,0,1,2,78.25,1490.95,1
6914,7142-HVGBG,1,1,1,0,43,1,2,1,0,2,2,0,2,2,0,1,2,103.0,4414.3,1
2729,1143-NMNQJ,0,0,0,0,2,1,2,1,0,0,0,0,0,2,0,1,2,85.7,169.8,1
1995,8000-REIQB,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.95,69.95,1
5636,0601-WZHJF,1,0,1,0,14,0,1,0,0,0,0,0,2,2,0,0,2,46.35,667.7,1
5947,7951-QKZPL,0,0,1,1,33,1,2,2,1,1,1,1,1,1,2,1,3,24.5,740.3,1
2485,9921-ZVRHG,0,0,0,0,14,1,2,1,0,0,2,0,0,0,0,1,2,80.45,1072.0,1
5311,8053-WWDRO,0,0,1,0,6,1,0,2,1,1,1,1,1,1,0,0,0,19.5,146.3,1
3544,8914-RBTSB,1,0,1,0,31,1,2,1,0,2,2,0,2,0,0,0,2,93.8,3019.5,1
4088,1196-AMORA,1,0,0,0,7,1,2,1,0,0,0,0,0,0,0,0,2,73.6,520.0,1
901,9734-YWGEX,0,0,0,0,9,1,2,1,0,0,2,0,2,2,0,0,1,98.3,923.5,1
110,0486-HECZI,1,0,1,0,55,1,2,1,2,2,0,0,2,0,0,1,2,96.75,5238.9,1
3671,8816-VXNZD,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.1,75.1,1
3229,5519-NPHVG,0,0,0,0,12,1,2,1,0,0,0,0,2,2,0,1,2,94.2,1046.1,1
1770,7279-BUYWN,0,1,0,0,41,1,2,1,2,2,2,0,2,2,0,1,2,113.2,4689.5,1
6868,1195-OIYEJ,1,0,0,0,13,1,0,1,0,0,0,0,2,2,0,1,2,91.1,1135.7,1
4959,7853-GVUDZ,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,1,20.15,20.15,1
828,3104-OWCGK,1,0,1,1,60,1,0,1,0,2,2,0,2,0,1,0,2,90.95,5453.4,1
6002,3727-RJMEO,1,0,1,0,6,1,2,1,0,0,0,0,2,0,0,1,2,82.85,460.25,1
6168,2868-MZAGQ,1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,2,79.25,79.25,1
1603,7459-RRWQZ,0,0,0,0,15,1,2,0,2,0,0,0,0,2,0,1,0,64.65,994.55,1
4005,2565-JSLRY,1,0,0,0,1,1,2,2,1,1,1,1,1,1,0,1,3,24.05,24.05,1
3680,0836-SEYLU,1,0,1,0,9,0,1,0,0,0,0,2,2,0,0,0,3,40.65,328.95,1
6444,6302-JGYRJ,1,0,0,1,31,1,2,0,0,2,0,2,2,2,1,1,3,79.45,2587.7,1
5544,9572-MTILT,1,0,1,0,59,1,2,1,2,2,2,2,2,0,0,1,2,106.75,6252.9,1
4910,6635-MYYYZ,0,0,0,0,30,1,0,0,2,2,2,2,2,2,1,0,0,85.35,2530.4,1
18,4190-MFLUW,0,0,1,1,10,1,0,0,0,0,2,2,0,0,0,0,1,55.2,528.35,1
6091,3097-NQYSN,1,1,1,0,2,1,2,1,0,0,0,0,2,0,0,1,3,86.85,156.35,1
5516,6923-EFPNL,1,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,1,51.75,201.1,1
4471,2479-BRAMR,1,1,1,0,41,1,2,1,2,0,2,0,0,0,0,1,0,83.75,3273.55,1
20,8779-QRDMV,1,1,0,0,1,0,1,0,0,0,2,0,0,2,0,1,2,39.65,39.65,1
6608,4576-CSAJH,1,0,0,0,22,1,0,0,0,2,0,2,0,0,1,1,1,55.15,1193.05,1
